Wavenumbers	y	baseline_poly	y_poly	baseline_exp	y_exp	baseline_gaussian	y_gaussian	baseline_sigmoidal	y_sigmoidal
760.0	0.6166684357607812	4.187310172574932	4.803978608335713	3.2840012464267168	3.900669682187498	2.7872191019841392	3.4038875377449207	0.33991906444973713	0.9565875002105184
761.0	0.6443360373161087	4.188140438389034	4.832476475705143	3.2736576533106936	3.917993690626802	2.793139511479296	3.4374755487954047	0.3424793130356808	0.9868153503517895
762.0	0.6724973459114145	4.188966209097352	4.861463555008767	3.263355985182241	3.9358533310936554	2.7990550025322354	3.47155234844365	0.34505755574251	1.0175549016539245
763.0	0.7011100267284284	4.189787369705108	4.8908973964335365	3.253096316704623	3.9542063434330514	2.804965490704655	3.506075517433083	0.3476538995641072	1.0487639262925357
764.0	0.7301283839399575	4.190603805812849	4.9207321897528065	3.2428787193843434	3.973007103324301	2.8108708914735905	3.540999275413548	0.3502684518353687	1.0803968357753262
765.0	0.7595034249721508	4.191415403615231	4.9509188285873815	3.232703261588178	3.992206686560329	2.816771120233354	3.576274545205505	0.3529013202284566	1.1124047452006074
766.0	0.7891829461401847	4.192222049899662	4.981404996039847	3.2225700085604005	4.011752954700585	2.8226660922974753	3.61184903843766	0.3555526127489549	1.1447355588891397
767.0	0.8191116399595642	4.193023632045062	5.012135272004626	3.212479022440187	4.0315906623997515	2.8285557229006524	3.6476673628602168	0.3582224377319276	1.1773340776914918
768.0	0.8492312242757963	4.193820038020682	5.043051262296479	3.202430362279214	4.05166158655501	2.834439927200707	3.6836711514765033	0.360910903837879	1.2101421281136753
769.0	0.8794805931880478	4.194611156384703	5.074091749572751	3.192424084059425	4.071904677247473	2.84031862028055	3.7197992134685975	0.36361812004861416	1.243098713236662
770.0	0.9097959895689501	4.195396876283091	5.105192865852041	3.1824602407109834	4.092256230279934	2.846191717150147	3.755987706719097	0.3663441956629986	1.2761401852319487
771.0	0.9401111988044895	4.196177087448341	5.13628828625283	3.1725388821303877	4.112650080934877	2.852059132748497	3.7921703315529864	0.3690892402926163	1.3092004390971057
772.0	0.9703577631965286	4.196951680198119	5.167309443394647	3.1626600551987663	4.133017818395295	2.8579207819456136	3.828278545142142	0.37185336385732476	1.3422111270538533
773.0	1.0004652162877115	4.197720545434102	5.198185761721813	3.152823803800331	4.153289020088042	2.8637765795445125	3.864241795832224	0.37463667658070604	1.3751018928684176
774.0	1.0303613361860817	4.198483574640768	5.22884491082685	3.143030168840993	4.173391505027075	2.8696264402832057	3.8999877764692874	0.3774392889854127	1.4078006251714945
775.0	1.0599724167865743	4.199240659884033	5.259213076670608	3.1332791882671427	4.193251605053717	2.875470278836703	3.9354426956232773	0.38026131188840745	1.4402337286749818
776.0	1.0892235556105363	4.199991693810169	5.289215249420705	3.123570897084581	4.2127944526951175	2.881308009819019	3.9705315654295554	0.3831028563960956	1.472326412006632
777.0	1.1180389568144706	4.2007365696443415	5.318775526458812	3.1139053273776027	4.231944284192073	2.8871395477851847	4.005178504599655	0.38596403389934864	1.5040029907138193
778.0	1.1463422477572356	4.201475181189657	5.347817428946893	3.1042825083282315	4.250624756085467	2.8929648072332657	4.039307054990501	0.3888449560684189	1.5351872038256544
779.0	1.1740568073628022	4.202207422825701	5.376264230188504	3.0947024662355958	4.268759273598398	2.8987837026063867	4.072840509969189	0.3917457348477426	1.5658025422105448
780.0	1.201106104375212	4.202933189507384	5.404039293882596	3.0851652245354515	4.286271328910663	2.9045961482947638	4.105702252669976	0.39466648245063235	1.5957725868258443
781.0	1.2274140434753238	4.203652376763834	5.4310664202391585	3.075670803819839	4.303084847295162	2.9104020586377377	4.137816102113062	0.39760731135385535	1.6250213548291792
782.0	1.252905317116908	4.20436488069695	5.457270197813858	3.0662192218568753	4.319124538973783	2.916201347925817	4.169106665042725	0.400568334292099	1.653473651409007
783.0	1.2775057608441613	4.2050705979803595	5.482576358824521	3.0568104936106826	4.334316254454844	2.9219939304027247	4.199499691246886	0.40354966425232003	1.6810554250964813
784.0	1.301142709775116	4.205769425858158	5.506912135633273	3.0474446312614405	4.3485873410365565	2.9277797202674516	4.228922430042568	0.40655141446797854	1.7076941242430945
785.0	1.3237453538768933	4.206461262143613	5.5302066160205055	3.038121644225562	4.361866998102455	2.9335586316763136	4.257303985553207	0.4095736984131544	1.7333190522900477
786.0	1.3452450896203032	4.207146005218128	5.552391094838431	3.028841539175997	4.3740866287963005	2.9393305787450172	4.284575668365321	0.4126166297965449	1.757861719416848
787.0	1.3655758655837136	4.207823554029808	5.573399419613522	3.0196043200626486	4.385180185646362	2.945095475550726	4.31067134113444	0.4156803225553435	1.7812561881390572
788.0	1.3846745195799537	4.208493808092491	5.593168327672445	3.0104099881329054	4.395084507712859	2.9508532361341384	4.335527755714092	0.41876489084899776	1.8034394104289515
789.0	1.4024811049056798	4.209156667484301	5.61163777238998	3.0012585419522857	4.403739646857965	2.956603774501563	4.359084879407243	0.4218704490528456	1.8243515539585253
790.0	1.4189392033601482	4.2098120328466635	5.628751236206812	2.9921499774251936	4.411089180785342	2.9623470046270075	4.381286207987156	0.42499711175162935	1.8439363151117776
791.0	1.4339962227496499	4.2104598053830316	5.644456028132682	2.983084287815771	4.417080510565421	2.9680828404542647	4.402079063203915	0.4281449937328852	1.862141216482535
792.0	1.4476036766845206	4.211099886857589	5.65870356354211	2.9740614637688623	4.421665140453383	2.9738111958990103	4.421414872583531	0.43131420998020875	1.8789178866647294
793.0	1.4597174445870764	4.211732179594229	5.671449624181305	2.9650814933310645	4.4247989379181405	2.979531984850902	4.439249429437979	0.43450487566639423	1.8942223202534707
794.0	1.4702980099601328	4.212356586475217	5.682654596435349	2.9561443619718872	4.42644237193202	2.985245121175682	4.455543131135815	0.437717106146447	1.9080151161065797
795.0	1.4793106751158744	4.212973010940111	5.692283686055985	2.94725005260499	4.426560727720864	2.990950518717289	4.470261193833164	0.4409510169504678	1.9202616920663422
796.0	1.4867257507324274	4.213581356984541	5.700307107716968	2.938398545609518	4.425124296341945	2.9966480912999707	4.483373842032398	0.4442067237764089	1.9309324745088363
797.0	1.4925187187890234	4.214181529158957	5.70670024794798	2.9295898188515186	4.422108537640542	3.0023377527304045	4.494856471519428	0.44748434248269925	1.9400030612717227
798.0	1.4966703676284094	4.214773432567618	5.711443800196028	2.920823847705441	4.41749421533385	3.008019416799818	4.504689784428228	0.45078398908073947	1.947454356709149
799.0	1.4991668981052872	4.215356972867177	5.714523870972464	2.912100605075713	4.411267503181	3.0136929972861197	4.512859895391407	0.45410577972726446	1.9532726778325518
800.0	1.5	4.215932056265778	5.715932056265778	2.903420061418397	4.403420061418397	3.0193584079560294	4.519358407956029	0.4574498307165731	1.957449830716573
801.0	1.4991668981052872	4.216498589521613	5.7156654876269	2.8947821847629145	4.393949082868202	3.0250155625672166	4.524182460672504	0.46081625847262436	1.9599831565779116
802.0	1.4966703676284094	4.217056479941995	5.713726847570404	2.8861869407338405	4.38285730836225	3.0306643748704403	4.52733474249885	0.4642051795409984	1.9608755471694077
803.0	1.4925187187890234	4.217605635382036	5.710124354171059	2.8776342925727674	4.370153011361791	3.0363047586116942	4.528823477400717	0.4676167105807212	1.9601354293697446
804.0	1.4867257507324274	4.218145964243483	5.70487171497591	2.8691242011602256	4.355849951892653	3.0419366275343585	4.528662378266786	0.4710509683559536	1.957776719088381
805.0	1.4793106751158744	4.218677375473696	5.69798805058957	2.860656625037671	4.339967300153545	3.047559895381349	4.526870570497223	0.47450806972754184	1.9538187448434163
806.0	1.4702980099601328	4.219199778564324	5.689497788524457	2.8522315204295228	4.322529530389655	3.05317447589728	4.523472485857413	0.47798813164442944	1.9482861416045623
807.0	1.4597174445870764	4.219713083550268	5.679430528137344	2.843848841265258	4.303566285852334	3.058780282830621	4.518497727417698	0.4814912711349302	1.9412087157220066
808.0	1.4476036766845206	4.220217201008403	5.6678208776929235	2.835508539201557	4.283112215886078	3.0643772299358654	4.511980906620386	0.48501760529786014	1.9326212819823807
809.0	1.4339962227496499	4.220712042056597	5.654708264806247	2.827210563644496	4.261206786394146	3.069965230975698	4.503961453725347	0.4885672512935288	1.9225634740431787
810.0	1.4189392033601482	4.221197518352362	5.64013672171251	2.8189548617717803	4.237894065131929	3.0755441997231676	4.494483403083316	0.492140326334588	1.9110795296947363
811.0	1.4024811049056798	4.221673542091928	5.624154646997607	2.8107413785550257	4.213222483460705	3.081114049963866	4.483595154869546	0.4957369476767376	1.8982180525824175
812.0	1.3846745195799537	4.2221400260088515	5.606814545588805	2.802570056782072	4.187244576362026	3.086674695498105	4.4713492150780585	0.4993572326092881	1.8840317521892418
813.0	1.3655758655837136	4.2225968833730505	5.588172748956764	2.794440837079337	4.160016702663051	3.092226050143101	4.457801915726814	0.5030012984455787	1.8685771640292923
814.0	1.3452450896203032	4.223044027989694	5.568289117609997	2.786353657934198	4.131598747554501	3.0977680277351634	4.443013117355466	0.5066692625132484	1.8519143521335515
815.0	1.3237453538768933	4.223481374197895	5.547226728074788	2.778308455717407	4.102053809594301	3.103300542131884	4.427045896008778	0.5103612421443634	1.8341065960212566
816.0	1.301142709775116	4.223908836869619	5.525051546644734	2.770305164705528	4.0714478744806435	3.1088235072143298	4.409966216989446	0.5140773546653964	1.8152200644405125
817.0	1.2775057608441613	4.22432633140874	5.501832092252902	2.7623437171034055	4.039849477947567	3.1143368368892403	4.391842597733402	0.517817717387058	1.7953234782312193
818.0	1.252905317116908	4.224733773749655	5.477639090866563	2.7544240430666447	4.007329360183553	3.1198404450912287	4.372745762208137	0.521582447593981	1.774487764710889
819.0	1.2274140434753238	4.225131080356299	5.452545123831623	2.746546070724116	3.9739601141994396	3.1253342457849826	4.352748289260306	0.5253716625342547	1.7527857060095786
820.0	1.201106104375212	4.225518168221036	5.426624272596248	2.7387097262004705	3.9398158305756823	3.1308181529674726	4.331924257342685	0.5291854794088106	1.7302915837840227
821.0	1.1740568073628022	4.225894954863314	5.399951762226117	2.7309149336386724	3.9049717410014746	3.1362920806701586	4.31034888803296	0.5330240153606567	1.7070808227234588
822.0	1.1463422477572356	4.226261358329005	5.3726036060862405	2.7231616152225375	3.869503862979773	3.1417559429612023	4.288098190718438	0.5368873874639623	1.6832296352211977
823.0	1.1180389568144706	4.226617297188717	5.344656254003188	2.715449691199277	3.8334886480137476	3.1472096539476824	4.2652486107621534	0.5407757127129903	1.658814669527461
824.0	1.0892235556105363	4.226962690537071	5.316186246147607	2.70777907990205	3.797002635512586	3.1526531277778105	4.241876683388346	0.5446891080108787	1.633912663621415
825.0	1.0599724167865743	4.227297457991547	5.287269874778121	2.7001496977725132	3.7601221145590875	3.1580862786431516	4.2180586954297254	0.5486276901582683	1.6086001069448426
826.0	1.0303613361860817	4.2276215196910485	5.25798285587713	2.6925614593833718	3.7229227955694535	3.1635090207808445	4.193870356966926	0.5525915758417782	1.58295291202786
827.0	1.0004652162877115	4.227934796295337	5.228400012583048	2.6850142774609234	3.685479493748635	3.168921268475828	4.169386484763539	0.5565808816223284	1.5570460979100398
828.0	0.9703577631965286	4.228237208983451	5.198594972179979	2.677508062907597	3.6478658261041255	3.174322936063067	4.144680699259595	0.5605957239233071	1.5309534871198358
829.0	0.9401111988044895	4.2285286794528005	5.16863987825729	2.670042724824484	3.6101539236289737	3.1797139379297814	4.119825136734271	0.5646362190185846	1.504747417823074
830.0	0.9097959895689501	4.228809129918012	5.138605119486963	2.6626181705338525	3.5724141601028028	3.1850941885176773	4.094890178086628	0.5687024830203726	1.4784984725893229
831.0	0.8794805931880478	4.229078483109895	5.108559076297943	2.655234305601652	3.5347148987896997	3.1904636023251807	4.069944195513228	0.572794631866928	1.4522752250549757
832.0	0.8492312242757963	4.229336662274285	5.078567886550082	2.6478910338599975	3.4971222581357937	3.195822093909672	4.045053318185468	0.5769127813101016	1.4261440055858978
833.0	0.8191116399595642	4.2295835911709005	5.0486952311304645	2.640588257429635	3.459699897389199	3.2011695778897247	4.020281217849289	0.5810570469027306	1.400168686862295
834.0	0.7891829461401847	4.22981919407237	5.019002140212555	2.633325876742385	3.4225088228825697	3.206505968947343	3.995688915087528	0.5852275439858766	1.3744104901260612
835.0	0.7595034249721508	4.230043395763069	4.989546820735219	2.626103790563562	3.3856072155357126	3.211831181830203	3.971334606802354	0.5894243876759049	1.3489278126480557
836.0	0.7301283839399575	4.2302561215379555	4.960384505477913	2.6189218960143625	3.3490502799543203	3.217145131353896	3.947273515293854	0.5936476928514106	1.323776076791368
837.0	0.7011100267284284	4.230457297201703	4.931567323930131	2.6117800885942297	3.312890115322658	3.222447732404172	3.9235577591326	0.5978975741399856	1.299007600868414
838.0	0.6724973459114145	4.230646849067249	4.903144194978664	2.604678262203182	3.2771756081145966	3.227738899939185	3.9002362458505995	0.6021741459048299	1.2746714918162443
839.0	0.6443360373161087	4.230824703955115	4.875160741271223	2.597616309164107	3.2419523464802156	3.2330185489917413	3.87735458630785	0.6064775222312071	1.2508135595473158
840.0	0.6166684357607812	4.230990789192056	4.847659224952837	2.5905941202450196	3.2072625560058006	3.2382865946715476	3.854955030432329	0.6108078169127416	1.2274762526735228
841.0	0.5895334717132635	4.23114503261008	4.820678504323343	2.5836115846812833	3.1731450563945467	3.2435429521674597	3.833076423880723	0.6151651434375599	1.2046986151508234
842.0	0.5629666482770994	4.231287362545338	4.794254010822437	2.5766685901977837	3.139635238474883	3.248787536749734	3.8117541850268335	0.6195496149742751	1.1825162632513746
843.0	0.5370000377828995	4.231417707836947	4.768417745619846	2.569765023031066	3.106765060813965	3.2540202637722815	3.791020301555181	0.623961344357815	1.1609613821407145
844.0	0.511662297144888	4.231535997826249	4.743198294971137	2.562900767951418	3.074563065096306	3.2592410486749177	3.770903345819806	0.6284004440750932	1.1400627412199813
845.0	0.4869787010375246	4.231642162355392	4.718620863392917	2.556075708284915	3.0430544093224396	3.2644498069856187	3.7514285080231433	0.6328670262505239	1.1198457272880487
846.0	0.4629711918549284	4.231736131766276	4.694707323621204	2.5492897259354037	3.012260917790332	3.269646454322776	3.7326176461777045	0.6373612026313811	1.1003323944863095
847.0	0.439658445336898	4.231817836899715	4.671476282236613	2.5425427014064406	2.9822011467433387	3.2748309063974514	3.7144893517343496	0.6418830845730011	1.0815415299098992
848.0	0.4170559506797912	4.231887209094204	4.648943159773995	2.535834513823173	2.952890464502964	3.2800030790156347	3.697059029695426	0.6464327830238301	1.0634887337036214
849.0	0.3951761038983851	4.23194418018489	4.627120284083275	2.5291650409541626	2.924341144852548	3.2851628880804986	3.680338991978884	0.6510104085103163	1.0461865124087013
850.0	0.3740283131659443	4.231988682502582	4.606016995668526	2.5225341592331514	2.8965624723990957	3.2903102495946586	3.664338562760603	0.6556160711216465	1.0296443842875909
851.0	0.35361911483379527	4.2320206488723855	4.5856397637061805	2.515941743780766	2.8695608586145616	3.295445079662429	3.6490641944962245	0.6602498804943293	1.0138689953281246
852.0	0.33395229881833643	4.232040012613176	4.565992311431512	2.509387668426158	2.843339967244494	3.300567294492084	3.6345195933104204	0.6649119457966239	0.9988642446149604
853.0	0.31502904204208226	4.232046707535979	4.547075749578061	2.502871805728579	2.817900847770661	3.3056768103981136	3.620705852440196	0.6696023757128146	0.9846314177548968
854.0	0.29684804862542197	4.232040667943359	4.528888716568781	2.4963940269988907	2.793242075624313	3.310773543803482	3.607621592428904	0.6743212784273336	0.9711693270527555
855.0	0.27940569554655137	4.232021828628071	4.511427524174622	2.4899542023210044	2.769359897867556	3.3158574112418906	3.595263106788442	0.679068761608732	0.9584744571552833
856.0	0.2626961825177265	4.231990124872091	4.494686307389817	2.4835522005732464	2.7462483830909727	3.3209283293600333	3.5836245118777597	0.6838449323934966	0.9465411149112231
857.0	0.24671168486573236	4.231945492445767	4.4786571773115	2.4771878894496573	2.7238995743153898	3.3259862149198556	3.572697899785588	0.6886498973697194	0.9353615822354517
858.0	0.2314425082523525	4.231887867606339	4.463330375858692	2.470861135481209	2.7023036437335617	3.3310309848008157	3.5624734930531683	0.6934837625606141	0.9249262708129665
859.0	0.21687724412573567	4.23181718709737	4.448694431223106	2.46457180405695	2.681449048182686	3.3360625560021417	3.5529398001278776	0.6983466334078848	0.9152238775336206
860.0	0.20300292485491905	4.2317333881473544	4.434736313002274	2.4583197594450708	2.6613226842999897	3.341080845645088	3.544083770500007	0.7032386147549473	0.9062415396098664
861.0	0.1898051775664077	4.231636408468809	4.4214415860352165	2.4521048648138857	2.6419100423802933	3.3460857709751974	3.535890948541605	0.7081598108300003	0.897964988396408
862.0	0.17726837577267085	4.231526186257334	4.408794562030004	2.44592698225274	2.623195358025411	3.3510772493645544	3.5283456251372254	0.7131103252289535	0.8903787010016243
863.0	0.16537578795672783	4.231402660190248	4.396778448146976	2.4397859727928237	2.6051617607495516	3.3560551983140443	3.5214309862707722	0.7180902608982076	0.8834660488549354
864.0	0.1541097223537415	4.231265769426024	4.385375491779765	2.433681696427909	2.5877914187816504	3.3610195354556085	3.51512925780935	0.7230997201172922	0.8772094424710337
865.0	0.14345166724880792	4.231115453602804	4.374567120851612	2.427614012134992	2.5710656793838	3.3659701785545	3.509421845803308	0.7281388044813596	0.8715904717301675
866.0	0.13338242618907953	4.230951652837554	4.364334079026634	2.4215827778948507	2.5549652040839304	3.3709070455115384	3.504289471700618	0.7332076148835374	0.8665900410726168
867.0	0.12388224758717238	4.230774307725177	4.354656555312349	2.415587850712514	2.5394700982996867	3.375830054365363	3.4997123019525356	0.7383062514971404	0.8621884990843127
868.0	0.11493094827074024	4.2305833593371815	4.345514307607922	2.4096290866376306	2.524560034908371	3.3807391232946857	3.495670071565426	0.7434348137577436	0.8583657620284838
869.0	0.10650803060945548	4.230378749220968	4.336886779830423	2.4037063407847525	2.510214371394208	3.385634170620542	3.492142201229998	0.7485934003451178	0.8551014309545732
870.0	0.09859279292479571	4.2301604193985085	4.328753212323305	2.397819467353519	2.4964122602783148	3.3905151148085433	3.489107907733339	0.7537821091650281	0.8523749020898238
871.0	0.09116443295943627	4.229928312365452	4.321092745324888	2.3919683196487442	2.4831327526081806	3.3953818744711235	3.48654630743056	0.7590010373308994	0.8501654702903356
872.0	0.0842021442512006	4.229682371090242	4.313884515341442	2.3861527501004063	2.470354894351607	3.400234368369789	3.4844365126209897	0.7642502811453477	0.8484524253965482
873.0	0.07768520532101017	4.229422539012809	4.307107744333819	2.380372610283538	2.458057815604548	3.405072515417363	3.4827577207383733	0.7695299360815802	0.8472151414025904
874.0	0.07159306164474623	4.229148760043792	4.300741821688538	2.3746277509380143	2.4462208125827605	3.409896234680233	3.481489296324979	0.7748400967646667	0.8464331584094129
875.0	0.06590540043511113	4.228860978563425	4.294766378998536	2.3689180219882386	2.43482342242335	3.4147054453805907	3.480610845815702	0.7801808569526828	0.846086257387794
876.0	0.06060221831124486	4.228559139420405	4.28916135773165	2.363243272562724	2.423845490873969	3.419500066898678	3.480102285209923	0.7855523095177269	0.8461545278289718
877.0	0.055663881980857324	4.22824318793122	4.283907069912077	2.3576033510135703	2.4132672329944276	3.4242800187750215	3.479943900755879	0.7909545464268143	0.8466184284076717
878.0	0.05107118210189902	4.227913069878632	4.278984251980531	2.3519981049358316	2.403069287037731	3.4290452207126756	3.480116402814575	0.7963876587226479	0.8474588408245469
879.0	0.04680538052827364	4.2275687315111625	4.274374112039436	2.3464273811867793	2.393232761715053	3.4337955925794548	3.4806009731077285	0.8018517365042714	0.8486571170325451
880.0	0.042848251176825565	4.227210119541816	4.270058370718641	2.3408910259050537	2.3837392770818795	3.438531054410169	3.481379305586995	0.8073468689076031	0.8501951200844287
881.0	0.03918211478087735	4.226837181147012	4.266019295927889	2.335388884529706	2.3745709993105835	3.443251526408856	3.4824336411897336	0.8128731440858544	0.8520552588667318
882.0	0.03578986781907037	4.226449863965833	4.262239731784903	2.3299208018191266	2.365710669638197	3.4479569289510104	3.4837467967700806	0.818430649189837	0.8542205170089073
883.0	0.03265500592732253	4.226048116098731	4.258703122026054	2.3244866218698625	2.3571416277971853	3.4526471825858103	3.485302188513133	0.824019470348157	0.8566744762754795
884.0	0.02976164211655543	4.225631886106804	4.255393528223359	2.3190861881353197	2.3488478302518754	3.457322208038344	3.4870838501548995	0.8296396926473028	0.8594013347638582
885.0	0.027094520129671913	4.225201123010571	4.2522956431402426	2.31371934344435	2.340813863574022	3.461981926211831	3.4890764463415027	0.8352914001116261	0.862385920241298
886.0	0.024639023278328315	4.224755776289051	4.249394799567379	2.3083859300197234	2.3330249532980516	3.4666262581898426	3.491265281468171	0.8409746756832204	0.8656136989615487
887.0	0.022381179103601764	4.224295795878781	4.246676974982383	2.303085789496478	2.3254669686000797	3.471255125238519	3.493636304342121	0.846689601201699	0.8690707803053007
888.0	0.020307660204978536	4.223821132172809	4.244128792377787	2.2978187629401567	2.3181264231451353	3.475868448808783	3.4961761090137617	0.8524362573838749	0.8727439175888534
889.0	0.018405781579467373	4.223331736019752	4.241737517599219	2.2925846908649237	2.310990472444391	3.4804661505385552	3.4988719321180226	0.8582147238033463	0.8766205053828137
890.0	0.016663494807363458	4.222827558722678	4.239491053530041	2.2873834132515554	2.3040469080589188	3.485048152254958	3.5017116470623213	0.86402507886999	0.8806885736773535
891.0	0.015069379413546179	4.222308552038108	4.237377931451654	2.282214769565316	2.2972841489788625	3.489614375976524	3.5046837553900705	0.8698673998093659	0.884936779222912
892.0	0.013612631723477339	4.221774668175279	4.235387299898756	2.2770785987737066	2.290691230497184	3.494164743915401	3.507777375638878	0.8757417626420348	0.8893543943655122
893.0	0.012283051521561124	4.221225859794863	4.233508911316425	2.271974739364092	2.284257790885653	3.4986991784795456	3.510982230001107	0.8816482421627955	0.8939312936843566
894.0	0.011071026806511374	4.220662080008118	4.231733106814629	2.2669030293612034	2.277974056167715	3.5032176022749266	3.514288629081438	0.8875869119198387	0.8986579387263501
895.0	0.009967516924112099	4.220083282375832	4.230050799299944	2.261863306344515	2.271830823268627	3.5077199381077127	3.5176874550318247	0.8935578441938282	0.9035253611179404
896.0	0.008964034342508915	4.219489420907429	4.228453455249938	2.2568554074654976	2.2658194418080067	3.512206108986465	3.521170143328974	0.8995611099769074	0.9085251443194163
897.0	0.0080526253191729	4.21888045005992	4.226933075379093	2.251879169464739	2.259931794783912	3.5166760381243223	3.5247286634434953	0.9055967789516356	0.9136494042708085
898.0	0.007225849692159279	4.218256324736906	4.225482174429065	2.246934428688942	2.2541602783811014	3.521129648941183	3.5283554986333425	0.9116649194698598	0.9188907691620191
899.0	0.006476760011449617	4.217617000287767	4.224093760299216	2.2420210211077953	2.248497781119245	3.5255668650658856	3.532043625077335	0.9177655985315234	0.924242358542973
900.0	0.005798880209209212	4.216962432506342	4.222761312715551	2.237138782330707	2.242937662539916	3.529987610338382	3.535786490547591	0.9238988817634153	0.9296977619726245
901.0	0.005186183990883602	4.216292577630263	4.221478761621147	2.232287547623418	2.2374737316143016	3.5343918088119084	3.539577992802792	0.9300648333978656	0.9352510173887492
902.0	0.004633073112355153	4.215607392339912	4.220240465452267	2.227467151924478	2.232100225036833	3.5387793847551565	3.5434124578675115	0.9362635162513885	0.9408965893637437
903.0	0.004134355692018656	4.214906833757318	4.219041189449337	2.2226774298615926	2.226811785553611	3.543150262654432	3.5472846183464504	0.9424949917032794	0.9466293473952981
904.0	0.003685224690733931	4.214190859445388	4.217876084136122	2.2179182157678383	2.2216034404585723	3.547504367215815	3.551189591906549	0.9487593196741669	0.9524445443649009
905.0	0.0032812366772743276	4.213459427406697	4.2167406640839715	2.2131893436977466	2.216470580375021	3.551841623367318	3.5551228600445923	0.9550565586045277	0.958337795281802
906.0	0.002918290982198893	4.212712496082638	4.215630787064836	2.208490647443249	2.211408938425448	3.5561619562610316	3.5590802472432306	0.9613867654331639	0.9643050564153628
907.0	0.002592609329101432	4.211950024352625	4.214542633681726	2.2038219605494986	2.2064145698786	3.5604652912752757	3.563057900604377	0.9677499955756526	0.970342604904754
908.0	0.0023007160189866946	4.211171971532728	4.213472687551715	2.1991831163305453	2.201483832349532	3.5647515540167376	3.5670522700357243	0.9741463029027647	0.9764470189217515
909.0	0.0020394187311322527	4.2103782973752075	4.21241771610634	2.1945739478848862	2.1966133666160186	3.5690206703226117	3.571060089053744	0.980575739718866	0.9826151584499982
910.0	0.0018057899922423043	4.209568962066989	4.211374752059231	2.1899942881108747	2.191800078103117	3.5732725662627303	3.5750783562549726	0.9870383567402975	0.9888441467325398
911.0	0.0015971493550018807	4.208743926229182	4.210341075584184	2.1854439697219967	2.1870411190769987	3.5775071681416923	3.5791043174966943	0.9935342030737426	0.9951313524287445
912.0	0.0014110463173018547	4.207903150915904	4.209314197233206	2.18092282526201	2.182333871579312	3.581724402500988	3.58313544881829	1.0000633261945882	1.00147437251189
913.0	0.001245244004422287	4.20704659761325	4.208291841617672	2.1764306871199453	2.1776759311243676	3.5859241961211152	3.5871694401255376	1.0066257719252785	1.0078710159297009
914.0	0.001097703628320709	4.206174228238588	4.2072719318669085	2.1719673875449734	2.173065091173294	3.5901064760236925	3.591204179652013	1.0132215844136716	1.0143192880419922
915.0	0.0009665697308529122	4.205286005139335	4.206252574870188	2.1675327586611313	2.168499328391984	3.5942711694735685	3.5952377392044212	1.0198508061114024	1.0208173758422554
916.0	0.0008501562112299718	4.204381891092048	4.205232047303278	2.1631266324819136	2.1639767886931436	3.598418203980926	3.599268360192156	1.0265134777522538	1.0273636339634837
917.0	0.0007469331322549103	4.203461849301668	4.2042087824339225	2.1587488409247255	2.1594957740569805	3.602547507303377	3.603294440435632	1.033209638330545	1.0339565714627998
918.0	0.0006555142948496213	4.202525843400373	4.203181357695223	2.154399215825194	2.1550547301200433	3.6066590074480573	3.607314521742907	1.039939325079541	1.0405948393743907
919.0	0.0005746455660380776	4.201573837446695	4.202148483012733	2.150077588951344	2.1506522345173824	3.6107526326737136	3.611327278239752	1.0467025734498867	1.0472772190159247
920.0	0.0005031939418537697	4.200605795924496	4.201108989866349	2.145783792017634	2.1462869859594877	3.614828311492784	3.615331505434638	1.0534994170880714	1.0540026110299252
921.0	0.0004401373235441618	4.199621683742116	4.20006182106566	2.141517656698854	2.141957794022398	3.6188859726734766	3.619326109997021	1.0603298878149316	1.0607700251384757
922.0	0.0003845549829083255	4.198621466231494	4.199006021214402	2.1372790146438794	2.137663569626788	3.622925545241836	3.6233101002247445	1.067194015604195	1.0675785705871033
923.0	0.00033561869058095563	4.197605109146885	4.197940727837466	2.133067697489293	2.1334033161798738	3.626946958483813	3.6272825771743937	1.074091828561069	1.07442744725165
924.0	0.0002925844795220037	4.196572578664394	4.196865163143916	2.1288835368728583	2.1291761213523803	3.6309501419473182	3.6312427264268403	1.0810233529008852	1.0813159373804073
925.0	0.00025478501484224776	4.195523841380641	4.195778626395484	2.1247263644468606	2.124981149461703	3.6349350254442805	3.635189810459123	1.0879886129278002	1.0882433979426425
926.0	0.00022162254034835006	4.194458864311947	4.194680486852295	2.120596011891302	2.1208176344316505	3.6389015390526893	3.6391231615930377	1.0949876310135604	1.0952092535539089
927.0	0.00019256237178490217	4.193377614893571	4.1935701772653555	2.11649231092696	2.116684873298745	3.642849613118639	3.643042175490424	1.102020427576337	1.102212989948122
928.0	0.00016712690664593075	4.192280060978341	4.192447187884987	2.1124150933283046	2.1125822202349505	3.646779178258362	3.6469463051650077	1.1090870210596333	1.1092541479662792
929.0	0.00014489012058660998	4.191166170836304	4.191311060956891	2.108364190936274	2.1085090810568605	3.650690165360258	3.6508350554808446	1.116187427911279	1.1163323180318656
930.0	0.00012547252085189894	4.190035913153231	4.190161385674083	2.10433943567091	2.104464908191762	3.654582505586916	3.654707978107768	1.1233216625625047	1.1234471350833566
931.0	0.0001085365277192446	4.188889257029892	4.188997793557611	2.100340659543856	2.100449196071575	3.65845613037713	3.6585646669048493	1.1304897374071148	1.130598273934834
